code	producer_product_id	producer_version_id	lc	product_name_ca	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_la	product_name_nl	product_name_pt	product_name_sv	product_name_xx	abbreviated_product_name_fr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_cs	origin_es	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_it	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_cs	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	omega-3-fat_value	omega-3-fat_unit	omega-6-fat_value	omega-6-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	fructose_value	fructose_unit	polyols_value	polyols_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	bicarbonate_value	bicarbonate_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_fr	warning_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
7792260000021			es				mermelada durazno Orieta	Mermelada de Durazno													mermelada de durazno con colorante y sabor a durazno, libre de gluten.				500 g	1 cuchara 20 g			Orieta	orieta		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, en:Specific products, Untables dulces, Preparaciones a base de frutas y verduras, en:Products for specific diets, Confitura, Productos sin gluten, Mermeladas y confituras de melocotón	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:specific-products,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:products-for-specific-diets,en:jams,en:products-without-gluten,en:peach-jams	Sin gluten, Kosher, Sin TACC, en:Ajdut Kosher	en:no-gluten,en:kosher,es:sin-tacc,en:ajdut-kosher	Argentina, Bolivia, Canadá, Chile, Francia, Paraguay, España, Uruguay	en:argentina,en:bolivia,en:canada,en:chile,en:france,en:paraguay,en:spain,en:uruguay	Pasteur	pasteur	0		Argentina	en:argentina			Monte Cristo,Córdoba,Argentina	monte-cristo,cordoba,argentina					RNE 04001310,RNPA 04010359,RE 80014520/2,RSPA 031420,080503190076,IM SRA 6227/244	rne-04001310,rnpa-04010359,re-80014520-2,rspa-031420,080503190076,im-sra-6227-244					"Pulpa de durazno, jarabe de glucosa, azúcar, gelificante (INS 417 (Goma Tara), INS 415 (Goma Xántica)), conservador (INS 211 (Benzoato de Sodio)), acidulante (INS 330 (Ácido Cítrico)), colorante (INS 160b (Annatto)), antiespumante (Dimetilpolisiloxano (INS 900a)), Aromatizante (esencia artificial de durazno)."						Dióxido de azufre y sulfitos	en:sulphur-dioxide-and-sulphites				serving	100g	221	kJ	52	kcal	0	g	0	g	13	g			0	g	0	g	0	mg	0	mg			221	kJ									0	g																									1	en:jar	en:hdpe-2-high-density-polyethylene				1	en:lid	en:plastic		1	en:film	en:aluminium														https://dulcoralimentos.com.ar/orieta/productos/	en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	unknown		b	76		31037	-3	-11	0	0																
8431876047189			es					Mermelada mora																	410g				Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de mora	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:blackberry-jams			España	en:spain	Carrefour	carrefour	0		España	en:spain									ES 21.00106/VA EC	es-21-00106-va-ec					Moras , azúcar, espesante: pectina de frutas, acidulante: ácido cítrico.						Ausencia	es:ausencia				100g	100g	848	kJ	200	kcal	0	g	0	g	48	g	45	g	2.9	g	0.5	g	0	g	0	g			848	kJ																													55	g						en:jar	en:glass																									en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	7	a	81		31024	3	-2	0	0																App - elcoco, Apps, App - yuka, Producers, Producer - carrefour-espana, App - El CoCo, App - smoothie-openfoodfacts
8480000866844			es					Mermelada melocotón																	440g				hacendado	hacendado		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de melocotón	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:peach-jams	Punto Verde	en:green-dot	España	en:spain	Hacendado	hacendado	0																		E Melocotón, azúcar, gelificante (pectina), acidulante VALORES MEDIOS MEDIOS (ácido cítrico), antioxidante (ácido L-ascorbico).											100g	100g			144	kcal																			144	kcal																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	unknown		b	70	1	31037	-5	-15	1	0																App - Yuka, Apps, App - smoothie-openfoodfacts
8410175069443			es					Confitura de tomate																	345 gramos				Hero	hero		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Verduras y hortalizas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Tomates y sus productos, Mermeladas y confituras de tomate	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:vegetables-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:tomatoes-and-their-products,en:tomato-jams	Sin colorantes, en:Tomate azúcar azúcar de caña limón concentrado pectina de cítricos	en:no-colorings,en:tomate-azucar-azucar-de-cana-limon-concentrado-pectina-de-citricos	España	en:spain			0																		Tomate,azúcar,azúcar de caña,limón concentrado,gelificante (pectina de cítricos).											100g	100g	997	kJ	235	kcal	0.1	g	0	g	60	g	57	g	1.7	g	0.6	g	0	g	0	g			997	kJ																																			1	en:jar				195																						en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	9	b	65		31024	-5	-10	0	0																App - yuka, Apps, App - smoothie-openfoodfacts
8410175066442			es					Mermelada naranjas amarga	Mermelada naranjas amarga																				Hero	hero		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de cítricos, en:Bigarade orange marmelades, Mermeladas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:bigarade-orange-marmelades,en:marmalades	Sin gluten, Sin conservantes, Sin colorantes	en:no-gluten,en:no-preservatives,en:no-colorings	Francia, España	en:france,en:spain			0																		Naranjas amargas, azúcar extraído de la fruta (concentrado de caqui), concentrados de manzana y limón y gelificante (pectina de citricos).											100g	100g			209	kcal	0.3	g	0	g	51	g	50	g			0.4	g	0	g	0	g			209	kcal																															50	%																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	11	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8410175011350			fr						Hero Confitura De Nabius																				Hero	hero		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de myrtilles"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:bilberries-jams	Sans gluten, Sans conservateurs, Sans colorants	en:no-gluten,en:no-preservatives,en:no-colorings	France, Espagne	en:france,en:spain			0																													100g	100g			262	kcal	0.2	g	0	g	64	g	63	g	0	g	0.4	g	0	g	0	g			262	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	12	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8436553203209			es					Mermelada extra de manzana con un toque de canela																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de manzana	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apple-jams	Sin gluten, Ecológico, Ecológico UE, ES-ECO-006-AR, ES-ECO-008-AR, Sin colorantes, Nutriscore, Nutriscore C	en:no-gluten,en:organic,en:eu-organic,en:es-eco-006-ar,en:es-eco-008-ar,en:no-colorings,en:nutriscore,en:nutriscore-grade-c	España	en:spain			0																													100g	100g			167.8	kcal	0.5	g	0.5	g	41.4	g	38.3	g	1.1	g	0.5	g	0	g	0	g			167.8	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	79	1	31037	-5	-15	1	15																App - Yuka, Apps, App - smoothie-openfoodfacts
8436042700226			es					Mermeladas de frambuesa																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de frambuesas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:raspberry-jams	Sin gluten	en:no-gluten	España	en:spain			0																													100g	100g			206	kcal	0	g	0	g	50	g	50	g			0.5	g							206	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	unknown		c	50	1	31062	-5	-15	1	0																App - Yuka, Apps
8436042700103			es					Mermelada de manzana																					campoastur	campoastur		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de manzana, Mermeladas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apple-jams,en:marmalades	Sin gluten, Sin conservantes, Sin colorantes	en:no-gluten,en:no-preservatives,en:no-colorings	España	en:spain			0																													100g	100g			168	kcal	0	g	0	g	41	g	39	g			0.2	g	1.34	mg	0.536	mg			168	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	9	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
8411916130040			es					Mermelada albaricoque extra																					Celorrio	celorrio		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Confituras de albaricoque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams	Sin gluten	en:no-gluten	España	en:spain			0																													100g	100g			172	kcal	0	g	0	g	42	g	41	g	0.8	g	0.5	g	0	g	0	g			172	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	10	b	70	1	31037	-5	-15	1	0																App - Yuka, Apps
8414606818686			es					Mermelada de fresa																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de fresa	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Sin gluten, Sin colorantes	en:no-gluten,en:no-colorings	España	en:spain			0																													100g	100g																																																																																						en:sweets	en:sugary-snacks,en:sweets		unknown	unknown		b	60	1	31024	-5	-15	1	0																App - Yuka, Apps
8410095008423			fr						Diet mermelada de ciruela sin azúcar y sin gluten																280 g		Bocal	en:jar	Helios	helios		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de prunes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:plum-jams	Sans gluten, Point Vert, Sans sucre ajouté	en:no-gluten,en:green-dot,en:no-added-sugar	France, Espagne	en:france,en:spain			0																		Ciruela, agua, edulcorantes (maltitol y sucralosa), espesante (pectina), acidulante (ácido cítrico), conservador (sorbato potásico) y aroma.											100g	100g	187	kJ	45	kcal	0	g	0	g	16	g	4.5	g	8	g	0.5	g	0	g	0	g			187	kJ																	3.8	g																																												en:sweets	en:sugary-snacks,en:sweets		unknown	a	-6	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
8410095001936			fr						Mermelada Extra Mora																340 g				Helios	helios		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de mûres"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:blackberry-jams	Sans gluten, Sans colorants	en:no-gluten,en:no-colorings	France, Espagne	en:france,en:spain			0																			Mûres, sucre, pectine, acide citrique										100g	100g			182	kcal	0	g	0	g	44	g	42.1	g	1.9	g	0.5	g	0	g	0	g			182	kcal																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	8	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8410175026644			es					Confitura De Arándanos Y Frambuesa																	280 g				Hero	hero		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras multifruta, Mermeladas y confituras de frutas del bosque variadas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:mixed-fruit-jams,en:mixed-berry-jams	Sin gluten, Sin azúcares añadidos	en:no-gluten,en:no-added-sugar	España	en:spain			0																		Arándanos, frambuesa, agua, edulcorantes (jarabe de sorbitol, glucósidos de steviol, sucralosa y acesulfame K ), gelificante (pectina), concentrado de limón, conservante (sorbato potásico) y endurecedor (cloruro cálcico).						Gluten	en:gluten				100g	serving			41	kcal	0.1	g	0	g	12.5	g	3.9	g	1.3	g	0.4	g	0	g	0	g			41	kcal																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	a	-3	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8410175068460			es					Diet frambuesas	Confiture Framboises 0%																280 g				Hero	hero		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de frambuesas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:raspberry-jams	Sin gluten, Con edulcorantes	en:no-gluten,en:with-sweeteners	Francia, España	en:france,en:spain			0																		"Frambuesa, agua, edulcorantes (jarabe de sorbitol, sucralosa, acesulfame K y glucosidos de steviol), gelificante (pectina), cọncentrados de sauco, aronia y limón, conservante (sorbato potásico) y endurecedor (cloruro cálcico)."											100g	100g			38	kcal	0.1	g	0	g	11.5	g	3	g			0.4	g	0	g	0	g			38	kcal																															50	g																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	a	-1	c	50	1	31062	-5	-15	1	0																App - yuka, Apps
8410175066428			fr						Zero mermelada de melocotón de temporada fruta																				Hero	hero		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams	Sans gluten, Sans conservateurs, Sans colorants	en:no-gluten,en:no-preservatives,en:no-colorings	Espagne, Francia	en:spain,fr:francia			0																													100g	100g			206	kcal	0.2	g	0	g	51	g	50	g			0.6	g	0	g	0	g			206	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8410175068446			es					Confitura diet ciruelas	Confiture diet ciruelas																280 g				Hero	hero		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de ciruela	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:plum-jams	Sin gluten, Con edulcorantes	en:no-gluten,en:with-sweeteners	Francia, España	en:france,en:spain			0																		Ciruela, agua, edulcorantes (jarabe de sorbitol, glucósidos de steviol, sucralosa y acesulfame K),gelificante(pectina), concentrado de limón, concentrado de acerola, conservante (sorbato potásico) y endurecedor (cloruro cálcico)											100g	100g			47	kcal	0.2	g	0	g	14.1	g	5.3	g			0.3	g	0	g	0	g			47	kcal																															50	g																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	b	0	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
8410134023844			es					Mermelada frutas del bosque																					La Vieja Fabrica	la-vieja-fabrica		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams	Sin gluten	en:no-gluten	España	en:spain			0																		Cortenido total de so pr I į aborade con atg hutie d bsur pur 00 ANGEL CAMAOHO ALIMENTAQON, S.L. Avda del Plar 6-630 Manie de a Pmnten Sevilla CERO Frutae Granth a fmu nn hts grf r citios narpam wit mide total o hougue pur 00 280g Prok Sal Vease taps ANGEL va del Plar 6-SE Marin dr Sevilla 8410											100g	100g			158	kcal	0	g	0	g	38.1	g	38.1	g			0.8	g	0	g	0	g			158	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	9	b	60	1	31024	-5	-15	1	0																App - elcoco, Apps, App - yuka, App - El CoCo, App - Open Food Facts
